,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA
166,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,S,2,"[2553, 3481, 5819, 7675, 8137, 9997, 11394, 13105, 16970, 18363, 20216, 23468, 23941, 24681, 26253, 28113, 28580, 29506, 30471, 31827, 33681, 35075, 36012, 37396, 39247, 40176, 41565, 42042, 43421, 43571, 44827, 44996, 45284, 48063]",0.875,0.625,0.6470588235294118
167,7df418e2-d15e-4732-bb1d-2988a9948c40,5,Andata,C,2,Z,S,3,"[1510, 4718, 5638, 7354, 7427, 7949, 10860, 12603, 13095, 18880, 23769, 23852, 24666, 28396, 29315, 30466, 33956, 36260, 37521, 39060, 40447, 40909, 42043, 43685, 45086, 45543, 47402, 47861]",1.0,0.25,0.6428571428571429
168,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,N,0,"[1610, 1813, 8519, 13677, 20106, 24589, 31691, 37506, 43398]",0.625,0.125,0.3333333333333333
169,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,N,1,"[2374, 4709, 5636, 7043, 7497, 8889, 10755, 13677, 14029, 16782, 19116, 20102, 23765, 24570, 26551, 27012, 33040, 35362, 37507, 40463, 42771, 43582, 43712, 45102, 45562, 47895, 49286]",0.75,0.5,0.6296296296296297
170,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,N,2,"[3455, 5785, 5828, 6267, 6760, 7182, 7647, 13065, 13226, 13676, 20095, 23443, 23912, 24592, 25884, 29495, 31673, 35999, 36442, 37486, 39684, 48079, 48502, 49032]",0.625,0.625,0.5833333333333334
171,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,N,3,"[2695, 6199, 6314, 8500, 11889, 12354, 13651, 19332, 20077, 21779, 24586, 25892, 28605, 29404, 30228, 31379, 31672, 33235, 34405, 34455, 34627, 34867, 37451, 39843, 43247, 49019]",0.875,0.375,0.6153846153846154
172,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,S,0,"[1604, 13034, 18823, 24605, 30406, 36199, 41988, 47764, 47827]",0.875,0.0,0.2222222222222222
173,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,S,1,"[1897, 4229, 5157, 5633, 7014, 7484, 8884, 9340, 10276, 11204, 12133, 13042, 14923, 15385, 18178, 19097, 21421, 21883, 22349, 23751, 24614, 28394, 28849, 31165, 31633, 32095, 34418, 34881, 36734, 37198, 38591, 43695, 44155, 45091, 45551, 47402, 48794, 50655]",0.625,0.625,0.7368421052631579
174,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,S,2,"[3322, 6570, 7501, 10290, 10903, 11221, 12149, 13024, 14940, 16795, 18193, 18812, 21436, 21901, 22365, 23762, 24602, 28404, 28868, 29331, 31335, 31650, 32579, 34902, 37227, 39535, 40002, 44648, 45118, 45254, 48819]",0.5,0.375,0.7741935483870968
175,8f569ee6-7880-4158-be3d-0dda9f6be514,5,Andata,C,1,Z,S,3,"[5389, 7282, 7353, 9114, 10037, 10507, 10967, 13017, 17473, 17933, 18401, 18802, 18876, 23040, 24592, 27682, 28615, 30273, 30381, 33712, 36179, 39280, 41595, 41963, 43454, 43906, 44372, 47780]",1.0,0.125,0.6785714285714286
176,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,N,0,"[1591, 1877, 20111, 31692, 37503, 43606]",0.375,0.0,0.5
177,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,N,1,"[2366, 4700, 5631, 7493, 8523, 8886, 12605, 13991, 16177, 16783, 19111, 19575, 20106, 22815, 24574, 24672, 26534, 29643, 33038, 37507, 40470, 40915, 42771, 43712, 45107, 45560, 47907, 49279, 49732]",0.75,0.625,0.6206896551724138
178,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,N,2,"[2716, 3457, 5787, 6270, 7184, 7650, 13066, 13687, 18823, 20096, 23459, 23913, 28556, 29498, 31673, 33693, 36001, 36443, 37488, 37844, 40157, 43362, 44325, 45290, 49037]",0.625,0.5,0.64
179,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,N,3,"[2700, 6199, 6327, 8501, 11913, 13651, 13969, 14498, 20085, 21786, 24592, 25870, 25922, 28604, 30232, 31385, 31665, 34871, 37470, 43242, 49023]",1.0,0.25,0.5238095238095238
180,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,S,0,"[1629, 13043, 24611, 36213, 41991, 47771, 47841]",0.5,0.0,0.42857142857142855
181,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,S,1,"[1901, 3301, 4229, 5164, 5636, 7017, 7489, 8892, 9342, 10280, 11211, 13045, 14931, 15389, 18183, 19102, 21428, 21887, 22356, 23753, 24617, 28392, 28854, 31170, 31635, 32103, 34424, 34889, 36738, 37202, 38593, 43697, 45095, 45554, 47411, 48799, 50659]",0.625,0.625,0.7297297297297297
182,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,S,2,"[3331, 6572, 7512, 10296, 11224, 13030, 16803, 18205, 19120, 21439, 21906, 22371, 23766, 24607, 26085, 28409, 28876, 29334, 31667, 34906, 37238, 40004, 44645, 45127, 45256, 45575, 47894, 48367, 48821]",0.625,0.5,0.6896551724137931
183,b512778a-a0ff-4861-9dbc-c98aaa3387e8,5,Andata,C,1,X,S,3,"[5389, 7334, 7589, 10659, 13020, 17474, 18805, 18879, 21705, 23509, 24594, 26797, 28616, 30260, 30388, 31396, 33713, 36184, 41597, 41967, 44375, 45321, 45786, 47739, 47805]",1.0,0.125,0.64
184,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,N,0,"[1607, 8604, 20198, 31769, 37547, 43663]",0.5,0.0,0.3333333333333333
185,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,N,1,"[1525, 1680, 5243, 8933, 10367, 14538, 18257, 20337, 24699, 26382, 28473, 28943, 31721, 34511, 34978, 37298, 37541, 37754, 39597, 43322, 43658, 45956, 47840, 47962, 48884, 50601]",1.0,0.25,0.6153846153846154
186,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,N,2,"[3174, 5965, 6431, 8150, 8591, 10170, 12613, 13743, 14233, 16940, 17119, 20182, 24688, 26365, 29665, 30914, 31749, 36030, 36155, 37552, 39410, 41253, 43593, 45437]",0.875,0.375,0.5833333333333334
187,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,N,3,"[1511, 3018, 4412, 4882, 7470, 7670, 8722, 10519, 12313, 12376, 12607, 13104, 14425, 19740, 20014, 21509, 23923, 24381, 24672, 26361, 29495, 30470, 35054, 36270, 37517, 42933]",0.75,0.625,0.5769230769230769
188,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,S,0,"[1619, 24691]",0.0,0.0,1.0
189,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,S,1,"[1522, 1574, 2451, 3852, 8497, 10358, 12686, 13133, 14549, 18260, 18725, 20582, 23832, 24695, 28474, 28826, 31767, 33581, 36294, 39141, 39612, 41464, 43314, 43774, 44708, 45175, 47827, 47954, 48005]",0.625,0.625,0.6551724137931034
190,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,S,2,"[2253, 3178, 4118, 5974, 8611, 9774, 13112, 17119, 18984, 19456, 20175, 23627, 25038, 27648, 29675, 31826, 32005, 34782, 36629, 39407, 40335, 41258, 43592, 45434, 45900]",0.5,0.5,0.68
191,fe656c49-1ad3-47b5-aaf4-5d1d35b3c536,5,Andata,C,2,Y,S,3,"[7707, 8318, 10179, 13099, 14362, 18879, 20468, 24665, 29776, 30481, 31755, 36264, 39408, 39486, 43198, 43677, 47822, 47890]",0.875,0.625,0.3333333333333333
192,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,N,0,"[4702, 5118, 7429, 10114, 20929, 22497, 27807, 28654, 32109, 35778, 37205, 40038, 43893, 48060, 50766, 51182, 52617, 59790, 62613, 80752, 80921, 84152, 90181, 91765, 91989, 95732, 98487, 102281, 107432, 109247, 116098, 122250, 130395, 133686, 135091, 136527, 139321, 140813, 141167, 144117]",0.6666666666666666,0.1111111111111111,0.825
193,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,N,1,"[3450, 3826, 4778, 5122, 7452, 10125, 16786, 17111, 20951, 22538, 27827, 28668, 32125, 33816, 35432, 35773, 40042, 43902, 48065, 50815, 51193, 52620, 59786, 62625, 63193, 72203, 72941, 80776, 80930, 86902, 89770, 90188, 91770, 92001, 95735, 95953, 98499, 102286, 107441, 109263, 116110, 122243, 123672, 130428, 133697, 134696, 135085, 136534, 139008, 139334, 140814, 141173, 147604, 151390]",0.8888888888888888,0.2222222222222222,0.8148148148148148
194,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,N,2,"[1556, 1853, 1923, 2764, 4799, 7468, 10154, 11936, 12260, 20996, 22579, 24241, 26308, 27846, 27922, 32140, 33836, 35804, 37232, 40065, 43663, 43918, 48359, 50793, 51194, 52629, 56539, 59813, 62639, 63208, 64010, 65788, 67221, 69148, 72960, 75835, 80794, 80951, 81923, 84178, 86923, 90206, 91787, 92018, 95762, 98518, 101411, 102163, 106529, 107454, 110575, 116110, 121891, 122257, 130453, 131846, 133708, 134703, 135100, 136544, 139012, 139344, 140831, 141187, 146559, 151423]",0.8888888888888888,0.1111111111111111,0.8636363636363636
195,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,N,3,"[4819, 5160, 10172, 18808, 21006, 22580, 26311, 27898, 28705, 31816, 32149, 33846, 35797, 35930, 40065, 40190, 43681, 47944, 48365, 50816, 51211, 52645, 55141, 59812, 62657, 63225, 64020, 72973, 80810, 80968, 86927, 89807, 90230, 91807, 92034, 95767, 95974, 98528, 102303, 102441, 103642, 106524, 107466, 109323, 112240, 116117, 122250, 123688, 130452, 131859, 133716, 134712, 135101, 136555, 139028, 139361, 140840, 141199, 147574, 150887]",0.8888888888888888,0.2222222222222222,0.8333333333333334
196,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,S,0,"[4701, 5145, 5231, 19170, 23966, 24411, 33012, 41632, 45591, 61254, 66880, 71632, 74532, 76845, 76923, 81917, 84573, 90292, 91997, 94531, 94980, 95896, 101626, 112284, 125723, 129823, 131579, 141591, 147324, 147429, 149739]",0.7777777777777778,0.1111111111111111,0.7419354838709677
197,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,S,1,"[3417, 3721, 3809, 6203, 13144, 16288, 16386, 19199, 23977, 24110, 24434, 26270, 28843, 32875, 33067, 39074, 41607, 43278, 47770, 50084, 56018, 58486, 60982, 61264, 61761, 64611, 66900, 74546, 76933, 80934, 81196, 90304, 92110, 93164, 94987, 98788, 101639, 103602, 105933, 112289, 116081, 119405, 125735, 129826, 131582, 134444, 143030, 147392, 149755, 150068]",0.8888888888888888,0.3333333333333333,0.78
198,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,S,2,"[1591, 1852, 3835, 6218, 9370, 11741, 17704, 20629, 24033, 24320, 24465, 27067, 32646, 33036, 41669, 43302, 43965, 47779, 56028, 57929, 59303, 61326, 64627, 66922, 68339, 73269, 76875, 76968, 81021, 81405, 84605, 90334, 93187, 94560, 95015, 98807, 101657, 105944, 106419, 109297, 112316, 114757, 118626, 125769, 127943, 129847, 133636, 134464, 141615, 147428, 149785, 150085]",1.0,0.3333333333333333,0.7692307692307693
199,8c4e46cc-35c4-4977-b0d9-abab43f09b78,7,Andata,A,1,Z,S,3,"[3571, 3839, 6239, 9382, 13613, 16439, 19250, 20650, 24025, 24154, 24481, 26309, 28880, 32635, 33121, 41638, 41693, 43299, 47817, 53345, 56045, 58024, 61008, 61319, 61785, 64649, 66931, 68363, 73706, 74581, 76964, 80968, 81215, 90333, 93193, 95019, 98814, 101670, 103626, 105955, 110247, 112313, 116091, 119425, 121877, 125742, 129834, 131600, 133620, 134459, 140409, 141643, 143059, 147434, 149805, 150123]",0.8888888888888888,0.4444444444444444,0.7857142857142857
200,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,N,0,"[4698, 7903, 10070, 16021, 24242, 26053, 28610, 32001, 32331, 34764, 38751, 43563, 47357, 51503, 52194, 59320, 61259, 67689, 72354, 76316, 81157, 81218, 83473, 85566, 89397, 91221, 95096, 95550, 97670, 100754, 109276, 111336, 115117, 118220, 118430, 120871, 128804, 132612, 138223, 139718, 140055, 142647, 145467, 146289]",0.4444444444444444,0.5555555555555556,0.7954545454545454
201,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,N,1,"[3323, 3580, 6188, 10070, 12006, 15590, 19099, 19833, 24273, 27656, 32328, 32772, 34778, 39845, 43142, 43336, 47446, 58780, 61268, 67707, 69163, 73979, 76235, 76313, 80237, 85861, 91340, 94184, 97676, 102756, 104831, 105028, 105585, 108015, 109290, 111315, 114934, 115110, 116996, 118418, 120856, 123699, 128797, 132652, 138031, 138247, 140053, 143300, 146185, 146286, 148203, 148883, 150210]",0.7777777777777778,0.8888888888888888,0.7169811320754716
202,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,N,2,"[1590, 3798, 7908, 10075, 17071, 21095, 21675, 22111, 24004, 24273, 26056, 27661, 29930, 32335, 43293, 43547, 45759, 50779, 52179, 55043, 59305, 62671, 67676, 71228, 73752, 75188, 76310, 78483, 80117, 81217, 83436, 85572, 88509, 91216, 94185, 97669, 100771, 104831, 105032, 105520, 105589, 108009, 108454, 111322, 114138, 114494, 115118, 118410, 120850, 122642, 128808, 132610, 137895, 138216, 139690, 140042, 142589, 142638, 143944, 146317, 148204, 148585, 150171]",0.8888888888888888,0.6666666666666666,0.7777777777777778
203,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,N,3,"[1536, 1997, 3535, 6189, 7923, 9306, 10074, 19104, 21666, 23787, 23926, 24013, 24275, 26053, 29922, 32334, 32802, 32992, 34776, 41256, 43137, 43323, 50783, 52263, 58424, 58763, 60351, 61256, 67671, 67808, 69157, 71018, 76305, 78034, 80120, 80234, 89013, 91331, 93786, 94179, 97679, 100763, 102743, 105020, 105452, 105579, 108000, 109280, 111304, 114482, 114928, 115099, 116998, 118413, 120845, 123697, 127357, 128777, 130528, 132640, 133601, 133711, 133987, 137907, 138227, 139716, 143316, 146196, 146300, 148578, 148886]",0.5555555555555556,1.0,0.8028169014084507
204,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,S,0,"[4703, 10060, 21062, 24238, 27596, 31857, 43295, 43559, 52194, 59304, 62671, 66418, 76316, 81221, 83445, 85583, 89415, 91230, 97667, 100753, 111332, 115114, 118408, 120856, 122646, 128807, 132599, 137894, 138226, 142606, 145371, 150156, 154679]",0.4444444444444444,0.7777777777777778,0.6666666666666666
205,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,S,1,"[3310, 3567, 3850, 7894, 10070, 12005, 19608, 20540, 21074, 24016, 24184, 26060, 27652, 32838, 33146, 33248, 35153, 35484, 43146, 43311, 43401, 58887, 58962, 59305, 62672, 66265, 67681, 67748, 76322, 80246, 81331, 83444, 89383, 91218, 91411, 93804, 97669, 101530, 104838, 109394, 111326, 114921, 115114, 117008, 118399, 120862, 121241, 122650, 128805, 130530, 130634, 132631, 133616, 134009, 137230, 138225, 145380, 146299, 148215, 150204]",0.7777777777777778,0.8888888888888888,0.75
206,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,S,2,"[1572, 2748, 3825, 8755, 10068, 13986, 21065, 24256, 26022, 26076, 27606, 31867, 33156, 41316, 43297, 43538, 43805, 52189, 55030, 59296, 70299, 75177, 76237, 76313, 78353, 80066, 81238, 83456, 85550, 88535, 89404, 91220, 97666, 100750, 103891, 105564, 108037, 108466, 111323, 113671, 114768, 114920, 115110, 117001, 118412, 120871, 122634, 128800, 130527, 132540, 132626, 134016, 137895, 138208, 139691, 142608, 145378, 146302, 148224, 148605, 150170]",0.6666666666666666,0.7777777777777778,0.7868852459016393
207,4b99bb50-bf7a-46a9-856e-7bb7937b7a53,7,Andata,A,1,Y,S,3,"[2735, 6187, 7893, 8756, 10083, 15801, 19595, 23922, 24020, 24256, 26058, 27644, 32896, 35151, 35479, 41260, 43133, 43350, 43506, 43794, 52183, 58770, 59299, 62651, 65981, 66253, 67671, 76225, 76312, 78349, 80116, 80236, 89032, 91400, 93787, 97666, 105018, 105566, 111313, 113731, 114906, 115104, 116987, 118410, 120846, 121231, 122638, 128786, 130525, 132621, 133606, 133728, 133993, 137913, 137999, 138222, 139684, 140477, 143318, 145384, 146304, 148227]",1.0,0.7777777777777778,0.7419354838709677
208,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,N,0,"[4707, 4968, 5111, 10121, 20930, 21228, 22501, 24025, 24188, 27812, 28659, 32111, 35778, 40040, 43893, 51186, 52267, 52622, 59802, 62614, 63982, 69133, 80755, 80793, 80926, 84158, 88794, 90184, 91773, 91994, 95737, 98487, 101587, 107440, 112367, 116100, 133694, 135098, 136515, 139328, 140813, 141166, 147523]",0.6666666666666666,0.4444444444444444,0.7674418604651163
209,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,N,1,"[3422, 3687, 4765, 5145, 10124, 13002, 18759, 20951, 22525, 27822, 27888, 28662, 31785, 32122, 33818, 35785, 40041, 43912, 51194, 52157, 52621, 59796, 62622, 62709, 63198, 72190, 72945, 80764, 80935, 90173, 91775, 92001, 95738, 98505, 101384, 102287, 106506, 107447, 115850, 115893, 116106, 122260, 123663, 131833, 133696, 134688, 135086, 136526, 138989, 139337, 140814, 141167, 146187, 146271, 147552, 151396]",0.8888888888888888,0.2222222222222222,0.8214285714285714
210,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,N,2,"[1557, 1713, 1921, 4801, 7461, 10155, 11926, 12265, 15974, 22584, 26310, 27917, 31804, 32142, 35806, 37230, 40066, 43919, 48061, 50791, 51205, 52634, 59821, 62642, 63212, 64013, 65792, 69148, 71531, 72962, 80802, 80945, 81928, 84182, 86929, 88831, 90207, 91784, 92024, 95764, 98519, 101418, 106527, 107454, 109279, 110580, 112383, 112429, 116109, 121893, 122265, 123673, 133717, 134706, 135103, 136545, 139018, 139346, 140831, 141187, 144152, 146567, 151430]",0.8888888888888888,0.1111111111111111,0.8571428571428571
211,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,N,3,"[4814, 5171, 10172, 18804, 21016, 21101, 22577, 27903, 28700, 31813, 32150, 33832, 35804, 40066, 40179, 43665, 48366, 50866, 51209, 52180, 52645, 59808, 63228, 64022, 67230, 72973, 75843, 80791, 80966, 86923, 90214, 91807, 92031, 95773, 98531, 101479, 102306, 102432, 103600, 106519, 107465, 110579, 112235, 112383, 114965, 116115, 122250, 123680, 130466, 133706, 134710, 135100, 136554, 139020, 139359, 140834, 141194, 143683, 146571, 147562]",0.7777777777777778,0.3333333333333333,0.8333333333333334
212,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,S,0,"[4704, 5147, 5241, 16249, 21453, 23970, 24096, 24422, 28823, 32859, 33014, 35836, 37254, 41598, 43646, 53845, 59247, 61243, 68231, 71641, 74536, 76940, 81156, 84577, 94987, 95896, 98531, 101632, 112304, 115777, 121847, 124699, 129831, 131581, 135146, 138333, 144442, 147324, 147442]",0.8888888888888888,0.3333333333333333,0.717948717948718
213,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,S,1,"[3417, 3722, 6209, 10189, 18805, 19204, 23187, 23992, 24432, 32878, 33013, 33082, 39066, 41613, 41670, 43690, 43763, 43965, 47753, 51496, 56955, 58376, 58491, 61259, 61770, 68330, 71657, 76940, 80849, 80939, 90293, 94513, 94991, 98558, 101638, 103600, 105932, 106548, 106740, 108931, 112288, 119400, 123734, 129827, 131588, 133779, 143039, 147342, 147449, 149750, 150055, 151500]",0.8888888888888888,0.5555555555555556,0.75
214,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,S,2,"[1592, 1851, 3833, 6221, 9373, 19226, 20630, 24032, 24324, 24466, 27062, 32654, 33041, 37298, 41669, 43981, 47781, 54110, 56025, 57934, 58448, 59299, 61320, 64629, 66918, 68340, 73274, 76882, 76974, 81391, 84605, 86703, 90330, 92051, 92169, 94566, 94676, 95017, 95932, 98834, 100223, 101661, 105945, 112321, 114778, 118627, 119419, 125775, 129855, 131608, 134458, 141622, 144479, 147366, 147479, 149793, 150093]",1.0,0.1111111111111111,0.8245614035087719
215,b987b045-8ef3-4978-858a-c595087777be,7,Andata,A,1,X,S,3,"[3573, 3841, 6252, 12624, 16438, 19249, 20651, 24022, 24152, 24482, 26312, 28881, 30205, 32629, 33122, 33270, 35103, 35950, 39101, 41674, 43970, 46136, 47111, 47814, 56042, 58031, 59285, 60999, 61299, 61784, 64670, 66073, 66923, 68358, 71701, 74590, 76970, 80950, 81956, 90336, 93190, 94546, 95019, 98817, 101668, 103629, 105960, 106547, 108971, 112314, 115915, 116099, 119422, 121887, 125745, 129838, 131597, 133196, 133620, 133846, 137344, 139923, 141638, 143062, 147386, 147485, 149803, 150120]",1.0,0.4444444444444444,0.8088235294117647
216,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,N,0,"[4709, 7423, 10041, 20667, 24067, 27438, 28272, 31683, 35273, 39468, 43260, 51821, 58876, 61659, 63015, 65937, 66163, 71058, 71799, 79505, 79641, 80617, 85541, 88752, 90301, 90538, 94219, 94427, 96921, 100648, 104803, 105719, 114125, 114242, 120296, 121693, 129241, 131514, 132906, 137060, 143887, 145211, 148877]",0.7777777777777778,0.2222222222222222,0.7906976744186046
217,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,N,1,"[3302, 3594, 4781, 10033, 18523, 20678, 22204, 24430, 27473, 28257, 31326, 31662, 33325, 33497, 35245, 39447, 39531, 42959, 51800, 58846, 61644, 61720, 62202, 66132, 79484, 79651, 85501, 90304, 94195, 95810, 96917, 100643, 100768, 105710, 108770, 113095, 114239, 120257, 121666, 131518, 132870, 136737, 137041, 141296, 141377, 143879, 144136, 145112, 146941, 148364, 148898, 151642]",0.8888888888888888,0.2222222222222222,0.8076923076923077
218,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,N,2,"[1550, 1611, 1787, 1853, 3207, 10024, 20403, 20674, 22194, 23704, 23866, 27457, 31322, 31643, 31787, 33304, 34894, 35225, 39422, 42961, 43226, 51771, 55632, 58403, 58830, 61614, 62131, 62963, 66124, 68011, 70349, 73163, 74584, 77397, 79476, 79627, 87358, 88720, 90279, 90503, 94170, 94350, 96892, 100452, 100738, 104297, 104771, 105695, 110508, 112858, 113057, 114200, 114627, 119873, 120231, 121626, 127742, 127836, 131503, 132853, 136705, 137020, 143877, 145087, 146949, 148355, 148907]",0.8888888888888888,0.5555555555555556,0.8059701492537313
219,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,N,3,"[4770, 5090, 10008, 12639, 15928, 20659, 22195, 22267, 26388, 27411, 27483, 28229, 28423, 31281, 31634, 33299, 35218, 39409, 39774, 42931, 43208, 47168, 47282, 50359, 51320, 51759, 55588, 58405, 58586, 58818, 61607, 62165, 62958, 64686, 65700, 65888, 66103, 67998, 70342, 71751, 74178, 75711, 77416, 79444, 79604, 80542, 85477, 88318, 88699, 90265, 90487, 92694, 95068, 96882, 100601, 100743, 104743, 105670, 112932, 113963, 114170, 114624, 120200, 121615, 131445, 132443, 132827, 136695, 136994, 143869, 144108, 145129, 146923, 148358]",0.8888888888888888,0.4444444444444444,0.8378378378378378
220,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,S,0,"[4718, 5154, 5246, 9124, 9290, 23657, 24111, 28333, 52340, 57513, 60314, 65868, 67260, 73378, 75727, 85310, 90574, 93068, 93477, 94383, 100012, 110493, 114229, 116710, 121738, 127748, 129461, 132275, 132948, 137909, 142093, 144931, 145050]",0.6666666666666666,0.1111111111111111,0.7878787878787878
221,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,S,1,"[3408, 3745, 3824, 6191, 10068, 12452, 18781, 18946, 20331, 23646, 24115, 28443, 32129, 41043, 43262, 45422, 47026, 50711, 54408, 55153, 57198, 65826, 67246, 70553, 73358, 75709, 88854, 93015, 93463, 94363, 101932, 104795, 110465, 112850, 114208, 117475, 121738, 127723, 129434, 131638, 133310, 135099, 137904, 138062, 139306, 140693, 142096, 144928, 145037, 147287, 147605]",0.8888888888888888,0.3333333333333333,0.7843137254901961
222,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,S,2,"[1614, 1876, 2766, 3549, 3815, 6157, 9265, 12020, 15403, 18913, 23640, 23950, 24110, 25882, 28421, 29713, 32227, 40982, 44924, 46352, 53219, 57128, 60320, 65838, 67184, 72064, 75628, 75707, 80605, 85211, 85267, 90639, 92987, 93452, 97176, 99984, 104204, 104752, 110447, 113575, 114198, 117440, 119863, 121674, 123652, 127713, 129417, 131386, 131540, 132222, 134681, 136444, 140664, 142075, 144908, 145028, 146929, 147288]",0.8888888888888888,0.4444444444444444,0.7931034482758621
223,b4679de5-0040-4f91-be13-c34cb3ca3485,7,Andata,A,1,X,S,3,"[1860, 3527, 3710, 3792, 7869, 9241, 10107, 18743, 20310, 22883, 23635, 24083, 29706, 32545, 34513, 35299, 41003, 43060, 43288, 43561, 46992, 51810, 55108, 60261, 65791, 67211, 70514, 71949, 75682, 79600, 85269, 88815, 92951, 93049, 93429, 96938, 99962, 101889, 104180, 108400, 110423, 114149, 114290, 117429, 120265, 121680, 127673, 129392, 131575, 134581, 138516, 139254, 140663, 142075, 144894, 145013, 147267, 147579]",0.7777777777777778,0.5555555555555556,0.7931034482758621
224,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,N,0,"[4712, 10063, 22348, 22400, 24202, 27595, 28430, 28609, 31533, 31857, 35481, 43556, 47532, 52195, 59307, 66655, 72339, 75183, 81214, 81352, 83459, 90993, 91222, 94916, 97666, 100521, 106541, 115123, 118433, 121249, 122655, 128854, 128935, 130305, 132602, 134008, 137913, 138212, 140050, 145058, 145113, 154690]",0.5555555555555556,0.2222222222222222,0.8333333333333334
225,9c84b729-78e2-43aa-b9e0-f084c52bcb88,7,Andata,A,1,X,N,1,"[3309, 3575, 4302, 4742, 7405, 10061, 20796, 22328, 27590, 27660, 28420, 31522, 31849, 33542, 35478, 39714, 43565, 47938, 50764, 52189, 59292, 62108, 71924, 72329, 74773, 75180, 76325, 78028, 80090, 86150, 91219, 94915, 95830, 97669, 100552, 100722, 101406, 105584, 106535, 113982, 114867, 115120, 117005, 118420, 121227, 122646, 130770, 132592, 133614, 133988, 137915, 138019, 138219, 139687, 140048, 145019, 145120, 146373, 149639, 150194, 152945]",0.8888888888888888,0.2222222222222222,0.8360655737704918
